FIPS,COUNTY_NAME,VALUE
23001,ANDROSCOGGIN,143
23003,AROOSTOOK,175
23005,CUMBERLAND,332
23007,FRANKLIN,261
23009,HANCOCK,637
23011,KENNEBEC,744
23013,KNOX,552
23015,LINCOLN,792
23017,OXFORD,198
23019,PENOBSCOT,447
23021,PISCATAQUIS,136
23023,SAGADAHOC,102
23025,SOMERSET,266
23027,WALDO,299
23029,WASHINGTON,229
23031,YORK,580
