FIPS,COUNTY_NAME,VALUE
30001,BEAVERHEAD,58
30005,BLAINE,24
30007,BROADWATER,204
30009,CARBON,258
30011,CARTER,26
30017,CUSTER,56
30021,DAWSON,28
30025,FALLON,30
30027,FERGUS,293
30029,FLATHEAD,352
30031,GALLATIN,92
30045,JUDITH BASIN,18
30047,LAKE,57
30049,LEWIS AND CLARK,623
30053,LINCOLN,60
30057,MADISON,16
30063,MISSOULA,155
30065,MUSSELSHELL,114
30067,PARK,90
30071,PHILLIPS,15
30081,RAVALLI,297
30087,ROSEBUD,62
30089,SANDERS,40
