FIPS,COUNTY_NAME,VALUE
19005,ALLAMAKEE,403
19007,APPANOOSE,92
19015,BOONE,30
19019,BUCHANAN,180
19025,CALHOUN,300
19039,CLARKE,84
19043,CLAYTON,357
19049,DALLAS,58
19051,DAVIS,75
19055,DELAWARE,58
19091,HUMBOLDT,94
19095,IOWA,234
19105,JONES,202
19109,KOSSUTH,171
19113,LINN,102
19117,LUCAS,15
19121,MADISON,6
19125,MARION,100
19131,MITCHELL,22
19149,PLYMOUTH,75
19161,SAC,36
19191,WINNESHIEK,101
19193,WOODBURY,20
