FIPS,COUNTY_NAME,VALUE
24001,ALLEGANY,27
24003,ANNE ARUNDEL,32
24005,BALTIMORE,73
24009,CALVERT,45
24013,CARROLL,99
24015,CECIL,61
24017,CHARLES,12
24021,FREDERICK,115
24025,HARFORD,80
24027,HOWARD,30
24031,MONTGOMERY,39
24037,ST MARYS,3
24045,WICOMICO,11
