FIPS,COUNTY_NAME,VALUE
53005,BENTON,401
53009,CLALLAM,102
53011,CLARK,771
53015,COWLITZ,35
53025,GRANT,164
53027,GRAYS HARBOR,117
53029,ISLAND,362
53033,KING,854
53035,KITSAP,112
53037,KITTITAS,91
53039,KLICKITAT,155
53041,LEWIS,104
53045,MASON,27
53047,OKANOGAN,62
53051,PEND OREILLE,14
53053,PIERCE,406
53055,SAN JUAN,81
53057,SKAGIT,315
53059,SKAMANIA,128
53061,SNOHOMISH,547
53063,SPOKANE,586
53067,THURSTON,750
53071,WALLA WALLA,203
53073,WHATCOM,137
53075,WHITMAN,44
53077,YAKIMA,236
