FIPS,COUNTY_NAME,VALUE
22017,CADDO,51
22021,CALDWELL,626
22033,EAST BATON ROUGE,120
22057,LAFOURCHE,233
22059,LA SALLE,70
22063,LIVINGSTON,310
22073,OUACHITA,1500
22077,POINTE COUPEE,30
22085,SABINE,80
22099,SAINT MARTIN,300
22103,SAINT TAMMANY,402
22113,VERMILION,1408
22115,VERNON,90
