FIPS,COUNTY_NAME,VALUE
12001,ALACHUA,17
12017,CITRUS,12
12019,CLAY,30
12021,COLLIER,10
12069,LAKE,9
12075,LEVY,14
12083,MARION,42
12086,MIAMI-DADE,12
12095,ORANGE,30
12099,PALM BEACH,7
12107,PUTNAM,9
12119,SUMTER,13
12121,SUWANNEE,52
12127,VOLUSIA,37
