FIPS,COUNTY_NAME,VALUE
35001,BERNALILLO,144
35006,CIBOLA,98
35013,DONA ANA,44
35015,EDDY,15
35017,GRANT,21
35027,LINCOLN,21
35031,MCKINLEY,5283
35033,MORA,18
35037,QUAY,180
35039,RIO ARRIBA,108
35043,SANDOVAL,331
35045,SAN JUAN,4392
35047,SAN MIGUEL,34
35049,SANTA FE,81
35053,SOCORRO,34
35055,TAOS,113
35061,VALENCIA,15
